Permutation,Subject,SegDur,Accuracy
16,1,30,0.0131860368586652
17,1,30,0.00857130584631827
18,1,30,0.0107847207852732
19,1,30,0.00623302213398687
20,1,30,0.00437332859276012
21,1,30,0.00571186978554301
22,1,30,0.00676702660700068
23,1,30,0.00267786852564193
24,1,30,0.00823560078114148
25,1,30,0.00647430204471091
26,1,30,0.00350353722370251
27,1,30,0.00683621511313676
28,1,30,0.00810991013962376
29,1,30,0.0071493087600695
30,1,30,0.0103904691713728
31,1,30,0.00419024003489181
32,1,30,0.003973273584041
33,1,30,0.00729942647457077
34,1,30,0.0032446654372972
35,1,30,0.0020657086429621
36,1,30,0.00945025866585084
37,1,30,0.00765987318073736
38,1,30,0.0124943973605294
39,1,30,0.00910109359895048
40,1,30,0.00652925281835871
41,1,30,0.00757132317684915
42,1,30,0.0111190454233212
43,1,30,0.00347680161093644
44,1,30,0.00776064379637168
45,1,30,0.001819035064412
46,1,30,0.00771050423733397
47,1,30,0.00454535549182467
48,1,30,0.0110059471672321
49,1,30,0.00563691906151307
50,1,30,0.00995282129189329
51,1,30,0.00882656262891166
52,1,30,0.0072663371695474
53,1,30,0.0039230270492971
54,1,30,0.00273865422125686
55,1,30,0.0120994092561401
56,1,30,0.000957731952480431
57,1,30,0.0112858636200665
58,1,30,0.00941676577571106
59,1,30,0.00569931893965161
60,1,30,0.00771677463398256
61,1,30,0.00587162945816417
62,1,30,0.000735231435388016
63,1,30,0.00961572961736113
64,1,30,0.00800369020002564
65,1,30,0.00597934652369768
66,1,30,0.00316432008350452
67,1,30,0.0125993481004834
68,1,30,0.00287747487800158
69,1,30,0.00425393272165006
70,1,30,0.00656191846660703
71,1,30,0.00503611452784897
72,1,30,0.00767855421817372
73,1,30,0.00756624328004862
74,1,30,0.00532258734528872
75,1,30,0.00678984487314734
76,1,30,0.00657589586999113
77,1,30,0.012785879230069
78,1,30,0.00417101469368793
79,1,30,0.00549152833530231
80,1,30,0.00343897999789241
81,1,30,0.00527221210584528
82,1,30,0.0028235137283981
83,1,30,0.00935973384905722
84,1,30,0.00817579181646918
85,1,30,0.0034039379718577
86,1,30,0.0108306038092009
87,1,30,0.00869200474921272
88,1,30,0.0071213358935549
89,1,30,0.00263168437792083
90,1,30,0.0013223219797871
91,1,30,0.00790051059632653
92,1,30,0.00863895805421366
93,1,30,0.00669460130770341
94,1,30,0.00523863566493162
95,1,30,0.00496030072066948
96,1,30,0.0133563473214136
97,1,30,0.00339398272330674
98,1,30,0.0109563929278958
99,1,30,-0.00208778720704418
100,1,30,0.00358759675203145
1,1,40,0.00543633931038643
2,1,40,0.00793847283176811
3,1,40,0.00594446613334208
4,1,40,0.00941349645516835
5,1,40,0.0108099194752337
6,1,40,0.0084533452101562
7,1,40,0.00896695669021677
8,1,40,0.00506001325719558
9,1,40,0.00861517230556781
10,1,40,0.00772046019952589
11,1,40,0.00901934225177357
12,1,40,0.00978926576775111
13,1,40,0.00420086023151251
14,1,40,0.00930668906615652
15,1,40,0.0104801249752821
16,1,40,0.00737460952309344
17,1,40,0.00712813806155494
18,1,40,0.00513580217811674
19,1,40,0.00937814347374905
20,1,40,0.00884979661878574
21,1,40,0.00865530950457335
22,1,40,0.00429027113366745
23,1,40,0.00651810091949746
24,1,40,0.00612896720520164
25,1,40,0.0085603130477752
26,1,40,0.00532518785891479
27,1,40,0.00332354789177941
28,1,40,0.00490798901763158
29,1,40,0.00533497573066578
30,1,40,0.00909869556179643
31,1,40,0.00784378729183194
32,1,40,0.00675231516430845
33,1,40,0.00273765067449352
34,1,40,0.0105736780684631
35,1,40,0.00647178029344508
36,1,40,0.00365740590611964
37,1,40,0.00636707912324765
38,1,40,0.00358802466952468
39,1,40,0.00264514867515501
40,1,40,0.00672172592879262
41,1,40,0.00670816011283447
42,1,40,0.00623272593054719
43,1,40,0.00866511476589018
44,1,40,0.00871312273399737
45,1,40,0.00990136665518416
46,1,40,0.00981423460806095
47,1,40,0.00569667291745304
48,1,40,0.00428028144528178
49,1,40,0.0104197316590693
50,1,40,0.00687147790690348
51,1,40,0.00596944472214547
52,1,40,0.00174955412736229
53,1,40,0.0127728004200221
54,1,40,0.00850424340661023
55,1,40,0.00437656149597205
56,1,40,0.00613774215666132
57,1,40,0.00859063272099858
58,1,40,0.00694631619843027
59,1,40,0.00615601164510241
60,1,40,0.00460534925933365
61,1,40,0.010840138506787
62,1,40,0.0103140594088176
63,1,40,0.00861107377658537
64,1,40,0.00795687505744682
65,1,40,0.0102506675677242
66,1,40,0.00871041104140164
67,1,40,0.00729750714397205
68,1,40,0.00519617111853738
69,1,40,0.01397871900181
70,1,40,0.00569493372134297
71,1,40,0.00462513201834331
72,1,40,0.0127451158630961
73,1,40,0.0108568883507317
74,1,40,0.00964227894141119
75,1,40,0.00502637561529105
76,1,40,0.00678070988079029
77,1,40,0.000889685732726585
78,1,40,0.00677379594776886
79,1,40,0.0100920010089974
80,1,40,0.00778348720475231
81,1,40,0.00322243647135174
82,1,40,0.00914701627101748
83,1,40,0.00819165338116471
84,1,40,0.00423157770095346
85,1,40,0.00437975268724922
86,1,40,0.00594973474650024
87,1,40,0.00775908995311007
88,1,40,0.00568467527687857
89,1,40,0.00523138069533709
90,1,40,0.0104528678167778
91,1,40,0.0122466073135194
92,1,40,0.00794182819987508
93,1,40,0.00954100429490717
94,1,40,0.0109080464601516
95,1,40,0.0061596490966392
96,1,40,0.00329767890392913
97,1,40,0.00552452069265537
98,1,40,0.00236180603418822
99,1,40,0.0054025841793089
100,1,40,0.00273831737465776
1,1,60,0.00597564737575198
2,1,60,0.00213092540326797
3,1,60,0.0123539222730158
4,1,60,0.00269500904502034
5,1,60,0.00230262045858862
6,1,60,0.00872491294898967
7,1,60,0.0133641334751429
8,1,60,0.0119110582797163
9,1,60,0.00391522304117648
10,1,60,0.00451679800320882
11,1,60,0.00715578607639761
12,1,60,0.00624042196293842
13,1,60,0.00927913558873085
14,1,60,0.00902140821604362
15,1,60,0.00677547707961689
16,1,60,0.00507541918465095
17,1,60,0.0126480039785974
18,1,60,0.00494461711059223
19,1,60,-0.000475367163891501
20,1,60,0.00972259496087273
21,1,60,0.00658011586566941
22,1,60,0.00912710310407281
23,1,60,0.00455388574542414
24,1,60,0.00599562928547665
25,1,60,0.00699645887484739
26,1,60,0.00292850517055167
27,1,60,0.00690056430317613
28,1,60,0.0091252854068589
29,1,60,0.0111878515700523
30,1,60,0.00380227811641817
31,1,60,0.00569591182952994
32,1,60,0.00914813608066928
33,1,60,0.00662135094110506
34,1,60,0.00764762968885292
35,1,60,-0.000142622998715023
36,1,60,0.0091297048366299
37,1,60,0.00704536896203523
38,1,60,0.00440300861287523
39,1,60,0.00737931481833332
40,1,60,0.00526840447475357
41,1,60,0.0105931597846055
42,1,60,0.00861597376853415
43,1,60,0.00637686538639093
44,1,60,0.00855903432487387
45,1,60,0.0079461263819525
46,1,60,0.00345517692143221
47,1,60,0.0103382580670703
48,1,60,0.00507951721293554
49,1,60,0.00943899439105545
50,1,60,0.00994778984219447
51,1,60,0.00793402154273839
52,1,60,0.0077831592900917
