Permutation,Subject,SegDur,Accuracy
16,1,5,0.00435959411546577
17,1,5,0.0058020948142207
18,1,5,0.00272729229544309
19,1,5,0.00811650486731403
20,1,5,0.00835637519138274
21,1,5,0.00613848168473347
22,1,5,0.00670992029030116
23,1,5,0.00708373665667581
24,1,5,0.000181734121809775
25,1,5,0.00259870908364203
26,1,5,0.000373872439715542
27,1,5,0.00483047142595708
28,1,5,0.000335876467682264
29,1,5,0.00686692646178974
30,1,5,0.00505757088419031
31,1,5,0.00742691735139322
32,1,5,0.00950587352408291
33,1,5,0.010117339026621
34,1,5,0.00829283850379874
35,1,5,0.0114866391404649
36,1,5,0.00688220238059296
37,1,5,0.00215913371132033
38,1,5,0.00636523553215801
39,1,5,0.0117869583368339
40,1,5,0.00788868388261304
41,1,5,0.00777610406668406
42,1,5,0.00301961080582933
43,1,5,0.00719861016038782
44,1,5,0.010548785734487
45,1,5,0.00603488395013899
46,1,5,0.00683872120899966
47,1,5,0.00875234495214776
48,1,5,0.00650066722221067
49,1,5,0.00253455433186106
50,1,5,0.00694283073082378
51,1,5,0.00933823937864329
52,1,5,0.00787345928379555
53,1,5,-0.00154644492927967
54,1,5,0.000852132920117793
55,1,5,0.00798814131083171
56,1,5,0.00693422450057897
57,1,5,0.00731869606379422
58,1,5,0.00709431687901601
59,1,5,0.0132336554811777
60,1,5,0.00773083965347588
61,1,5,0.00931356982229259
62,1,5,0.00988942857762723
63,1,5,0.00652014475663633
64,1,5,0.00358541517655348
65,1,5,0.0114838732641016
66,1,5,0.00817270331531166
67,1,5,0.00961877087648325
68,1,5,0.0050878016130009
69,1,5,0.00458617671203204
70,1,5,0.00685790195410201
71,1,5,0.00501976068653375
72,1,5,0.0100399287322602
73,1,5,0.00758732913810908
74,1,5,0.00870258444667292
75,1,5,0.00399836099848757
76,1,5,0.008342786384797
77,1,5,0.00839478072212514
78,1,5,0.00500786633472365
79,1,5,0.00743709884420208
80,1,5,0.00364578603625988
81,1,5,-0.00135774051057777
82,1,5,0.00511011626709127
83,1,5,0.0134548770447617
84,1,5,0.00851216939793051
85,1,5,-0.000175993979115671
86,1,5,0.00787175325006129
87,1,5,0.00745049637911798
88,1,5,0.00530018414473487
89,1,5,0.00295887489932204
90,1,5,0.0097879054029314
91,1,5,7.50045571457719e-05
92,1,5,0.0042264056107127
93,1,5,0.00661066593701761
94,1,5,0.00349815782754785
95,1,5,0.00546462459156951
96,1,5,0.00141706668432513
97,1,5,0.0104460083276001
98,1,5,0.00192318712913875
99,1,5,0.00652549641649707
100,1,5,0.00204636081733532
1,1,10,0.00636587463817922
2,1,10,0.00673609867439323
3,1,10,0.00781013066276177
4,1,10,0.00617496759139211
5,1,10,0.00799475038935361
6,1,10,0.00320580195921202
7,1,10,0.00996986103228375
8,1,10,0.00868661324173614
9,1,10,0.00846131469231103
10,1,10,0.00326187745745541
11,1,10,0.0104519635955182
12,1,10,0.00746403490919546
13,1,10,0.00161404623421502
14,1,10,0.00267505022323348
15,1,10,0.00770435323900213
16,1,10,0.00882428405169619
17,1,10,0.0170413209021778
18,1,10,0.0045507430570339
19,1,10,0.00370127445835687
20,1,10,0.00694849367192981
21,1,10,0.00583276441070226
22,1,10,0.00101808639077224
23,1,10,0.00500981186604005
24,1,10,0.00643680086151349
25,1,10,0.00246580528067938
26,1,10,0.00372528045762337
27,1,10,0.0133043192350626
28,1,10,0.00989278645982192
29,1,10,0.009847682621982
30,1,10,0.00306429869796792
31,1,10,0.00771380460960613
32,1,10,0.00673848546013813
33,1,10,0.00561823381761263
34,1,10,0.00884993957188952
35,1,10,0.00590890185137838
36,1,10,0.00306155096211099
37,1,10,0.00834658041920955
38,1,10,0.00771255574401983
39,1,10,0.0105523764985137
40,1,10,0.00984178805726127
41,1,10,0.00407681861826649
42,1,10,0.00472529070373023
43,1,10,0.00433962497812794
44,1,10,0.0120281464669309
45,1,10,0.00953663456373483
46,1,10,0.00626855465524818
47,1,10,0.00507643954903354
48,1,10,0.00421239533742197
49,1,10,0.00997873260019168
50,1,10,0.00938286401778822
51,1,10,0.00928939272542986
