Permutation,Subject,SegDur,Accuracy
99,1,4,0.0241063195915753
100,1,4,0.027236507684641
1,1,5,0.0217460697547315
2,1,5,0.0272514224370627
3,1,5,0.0352945524855316
4,1,5,0.0261635685988403
5,1,5,0.0345085172061418
6,1,5,0.0318008346720976
7,1,5,0.0324049401353513
8,1,5,0.0332883392746486
9,1,5,0.0293757861849788
10,1,5,0.0412985765525442
11,1,5,0.0350849070062197
12,1,5,0.0277522700263399
13,1,5,0.0323576858151528
14,1,5,0.0297039288971175
15,1,5,0.0352334237947688
16,1,5,0.0311279066245899
17,1,5,0.0325348275227959
18,1,5,0.0347397606889734
19,1,5,0.021782960741824
20,1,5,0.0359397177866782
21,1,5,0.0318770671720767
22,1,5,0.0262329921505183
23,1,5,0.0245878732606802
24,1,5,0.0305205176749989
25,1,5,0.0312625841516834
26,1,5,0.0264848930924195
27,1,5,0.0344644446654943
28,1,5,0.035805383295896
29,1,5,0.0312866033190722
30,1,5,0.0310376655985162
31,1,5,0.0250854700898948
32,1,5,0.0396497312804179
33,1,5,0.0338149066731205
34,1,5,0.0300507571289678
35,1,5,0.0308419335324781
36,1,5,0.0273754854351097
37,1,5,0.0334792699675617
38,1,5,0.032700076710393
39,1,5,0.0305943202133324
40,1,5,0.0346371168554564
41,1,5,0.0379480248656521
42,1,5,0.0305632773046671
43,1,5,0.0264978116715141
44,1,5,0.0286786655503864
45,1,5,0.0336558283891444
46,1,5,0.0324337865312877
47,1,5,0.0316504517309886
48,1,5,0.0357517291885321
49,1,5,0.0370108252325943
50,1,5,0.0337916093070523
51,1,5,0.0329614086507802
52,1,5,0.0318764101596078
53,1,5,0.0305987996637726
54,1,5,0.026416947829152
55,1,5,0.0276960789562053
56,1,5,0.0232994687749579
57,1,5,0.0294952997853187
58,1,5,0.0403143975549765
59,1,5,0.0345921112066417
60,1,5,0.034657608006831
61,1,5,0.0345456888710393
62,1,5,0.0317561193275119
63,1,5,0.032108246688786
64,1,5,0.0227002186077258
65,1,5,0.0344010340484041
66,1,5,0.0350407759782373
67,1,5,0.0286468813225311
68,1,5,0.0307709950607106
69,1,5,0.0344848436147223
70,1,5,0.0350184192086306
71,1,5,0.0350226746667573
72,1,5,0.0319033997631656
73,1,5,0.0347500110639957
74,1,5,0.0336230907088418
75,1,5,0.0333808424696566
76,1,5,0.0266354818890046
77,1,5,0.0349694941467234
78,1,5,0.0323412329888129
79,1,5,0.0329871564011316
80,1,5,0.0339468486860161
81,1,5,0.0236072399770976
82,1,5,0.0314224465984314
83,1,5,0.0339518897329654
84,1,5,0.0384455029728099
85,1,5,0.0347160855047328
86,1,5,0.0210042469622792
87,1,5,0.0285343749946395
88,1,5,0.0339610614353071
89,1,5,0.0260593319871919
90,1,5,0.0330858434570054
91,1,5,0.0308048018468458
92,1,5,0.0225910849480166
93,1,5,0.0289629518456772
94,1,5,0.0320740931420046
95,1,5,0.0294836723869018
96,1,5,0.0371723833550984
97,1,5,0.0266554709550153
98,1,5,0.0329120013462914
99,1,5,0.0279007084196689
100,1,5,0.0324980063768924
1,1,10,0.0284238375210429
2,1,10,0.0313698183034897
3,1,10,0.031395366553135
4,1,10,0.0301589669692655
5,1,10,0.0333386916518691
6,1,10,0.0311591319102283
7,1,10,0.0287119867135049
8,1,10,0.0315384651636986
9,1,10,0.0339898400394297
10,1,10,0.0352478536492154
11,1,10,0.0287086481010284
12,1,10,0.0321811847361176
13,1,10,0.0302954316412803
14,1,10,0.0288703929905434
15,1,10,0.0360428941718987
16,1,10,0.0270877771953234
17,1,10,0.0273509443879942
18,1,10,0.0328230455778856
19,1,10,0.0186647297769675
20,1,10,0.0240980352081178
21,1,10,0.0229896026937363
22,1,10,0.0331299303025014
23,1,10,0.0328570115039038
24,1,10,0.0340138824165261
25,1,10,0.034643701624162
26,1,10,0.0349472606861401
27,1,10,0.0335975204291403
28,1,10,0.0331349159615276
29,1,10,0.0372771644420218
30,1,10,0.0297752778090841
31,1,10,0.0345020053148258
32,1,10,0.0287075200116137
33,1,10,0.0281137499155151
34,1,10,0.0372843472186665
35,1,10,0.0351943395947014
36,1,10,0.0292404590821085
37,1,10,0.0372471207516001
38,1,10,0.0266511183850043
39,1,10,0.0339357466607241
40,1,10,0.0306551915325648
41,1,10,0.0322061138432524
42,1,10,0.0349754590064157
43,1,10,0.029651562640922
44,1,10,0.0383380203966871
45,1,10,0.0279024220430601
46,1,10,0.0246517345611759
47,1,10,0.0385726490462847
48,1,10,0.0293465750466393
49,1,10,0.029335610212158
50,1,10,0.034456039889199
51,1,10,0.0282822046209378
52,1,10,0.0370626647443244
53,1,10,0.0309455855349252
54,1,10,0.0280071578992388
55,1,10,0.029995800159786
56,1,10,0.0380145387841244
57,1,10,0.0337281234462017
58,1,10,0.0305799486404949
59,1,10,0.0273493543611804
60,1,10,0.037468981320318
61,1,10,0.030763493259993
62,1,10,0.0322037512788066
63,1,10,0.0305756671818351
64,1,10,0.0335812706167236
65,1,10,0.0373803635783217
66,1,10,0.0253331870119533
67,1,10,0.0311385021297209
68,1,10,0.0269335062915534
69,1,10,0.0349380142891184
70,1,10,0.0356206645651097
71,1,10,0.0292005201237146
72,1,10,0.0323443803133664
73,1,10,0.0302125338179967
74,1,10,0.0330186008367878
75,1,10,0.0324655725674364
76,1,10,0.029001023594945
77,1,10,0.0251456104850074
78,1,10,0.0292810947828159
79,1,10,0.0353777527494672
80,1,10,0.0247749899034617
81,1,10,0.0342318552373385
82,1,10,0.0348574795949608
83,1,10,0.0308973640312492
84,1,10,0.0339653870964704
85,1,10,0.0356113930330725
86,1,10,0.032122006619284
87,1,10,0.0366520553843567
88,1,10,0.0275163436795716
89,1,10,0.0338199617734583
90,1,10,0.0303138604912102
91,1,10,0.0325414515241216
92,1,10,0.0292124962458861
93,1,10,0.0324792775355641
94,1,10,0.0329731910879647
95,1,10,0.0337231934813266
96,1,10,0.0297779894222103
